end_bankroll,end_profit,min_bankroll,max_drawdown,ruin_occurred,shoes_used,hands_used,total_wagered
1750.0,750.0,662.5,487.5,False,10,425,17912.5
1287.5,287.5,387.5,700.0,False,10,430,23825.0
325.0,-675.0,150.0,500.0,False,10,435,15325.0
462.5,-537.5,387.5,475.0,False,10,429,14750.0
137.5,-862.5,37.5,800.0,False,10,432,26175.0
2975.0,1975.0,837.5,450.0,False,10,426,17550.0
-87.5,-1087.5,-87.5,900.0,True,2,79,3050.0
1475.0,475.0,975.0,700.0,False,10,436,17225.0
0.0,-1000.0,0.0,1375.0,True,1,30,3475.0
-175.0,-1175.0,-175.0,1025.0,True,7,257,14725.0
12.5,-987.5,12.5,1050.0,True,1,28,2325.0
1900.0,900.0,662.5,425.0,False,10,432,15100.0
700.0,-300.0,425.0,575.0,False,10,435,13400.0
2000.0,1000.0,737.5,550.0,False,10,424,16375.0
2775.0,1775.0,587.5,662.5,False,10,430,18550.0
987.5,-12.5,437.5,1525.0,False,10,427,19625.0
612.5,-387.5,437.5,625.0,False,10,426,16650.0
1512.5,512.5,875.0,362.5,False,10,437,15325.0
-87.5,-1087.5,-87.5,712.5,True,8,336,13075.0
2162.5,1162.5,737.5,350.0,False,10,426,14550.0
12.5,-987.5,12.5,825.0,True,6,247,11900.0
3100.0,2100.0,550.0,825.0,False,10,436,20175.0
2637.5,1637.5,862.5,412.5,False,10,432,15850.0
1325.0,325.0,762.5,462.5,False,10,438,15325.0
2700.0,1700.0,750.0,550.0,False,10,434,18475.0
1725.0,725.0,350.0,925.0,False,10,429,18150.0
12.5,-987.5,12.5,750.0,True,7,298,16225.0
2600.0,1600.0,612.5,487.5,False,10,432,18500.0
1150.0,150.0,262.5,850.0,False,10,429,16325.0
1750.0,750.0,687.5,1125.0,False,10,431,22750.0
-75.0,-1075.0,-75.0,1250.0,True,3,126,6875.0
1012.5,12.5,487.5,587.5,False,10,434,15750.0
12.5,-987.5,12.5,1600.0,True,7,299,15525.0
-12.5,-1012.5,-12.5,600.0,True,10,398,13825.0
0.0,-1000.0,0.0,1000.0,True,5,183,8625.0
12.5,-987.5,12.5,1100.0,True,4,171,9775.0
-12.5,-1012.5,-12.5,600.0,True,6,254,8375.0
937.5,-62.5,187.5,725.0,False,10,431,13450.0
1300.0,300.0,575.0,1225.0,False,10,426,18575.0
-150.0,-1150.0,-150.0,1200.0,True,6,252,13200.0
12.5,-987.5,12.5,837.5,True,2,74,5012.5
-50.0,-1050.0,-50.0,650.0,True,5,173,6825.0
2262.5,1262.5,662.5,525.0,False,10,425,18437.5
-50.0,-1050.0,-50.0,1000.0,True,5,194,8125.0
887.5,-112.5,75.0,975.0,False,10,432,19150.0
2837.5,1837.5,725.0,500.0,False,10,429,19787.5
2700.0,1700.0,825.0,750.0,False,10,432,18375.0
3025.0,2025.0,975.0,850.0,False,10,432,22350.0
3187.5,2187.5,687.5,375.0,False,10,433,15950.0
-50.0,-1050.0,-50.0,1250.0,True,6,244,12125.0
12.5,-987.5,12.5,1162.5,True,5,205,9925.0
937.5,-62.5,587.5,600.0,False,10,431,16750.0
3537.5,2537.5,500.0,550.0,False,10,421,18200.0
-75.0,-1075.0,-75.0,825.0,True,3,125,4925.0
962.5,-37.5,437.5,625.0,False,10,431,13425.0
-62.5,-1062.5,-62.5,937.5,True,10,408,19175.0
12.5,-987.5,12.5,1000.0,True,5,204,12850.0
2725.0,1725.0,975.0,775.0,False,10,429,22125.0
75.0,-925.0,37.5,800.0,False,10,428,18125.0
1550.0,550.0,187.5,737.5,False,10,430,21300.0
1987.5,987.5,975.0,700.0,False,10,425,20237.5
1850.0,850.0,862.5,500.0,False,10,427,18025.0
1825.0,825.0,800.0,475.0,False,10,433,16750.0
2187.5,1187.5,587.5,1000.0,False,10,427,20125.0
1237.5,237.5,550.0,450.0,False,10,434,16862.5
0.0,-1000.0,0.0,575.0,True,6,227,7600.0
-37.5,-1037.5,-37.5,1625.0,True,10,423,16575.0
-75.0,-1075.0,-75.0,800.0,True,9,344,17062.5
0.0,-1000.0,0.0,1600.0,True,8,336,17162.5
-62.5,-1062.5,-62.5,750.0,True,7,295,12275.0
1562.5,562.5,625.0,600.0,False,10,433,19125.0
762.5,-237.5,162.5,600.0,False,10,433,17075.0
0.0,-1000.0,0.0,1212.5,True,4,166,7550.0
1962.5,962.5,975.0,300.0,False,10,427,15250.0
1500.0,500.0,375.0,600.0,False,10,436,22475.0
2662.5,1662.5,925.0,550.0,False,10,434,16925.0
-50.0,-1050.0,-50.0,950.0,True,6,253,12175.0
0.0,-1000.0,0.0,612.5,True,7,262,10175.0
-250.0,-1250.0,-250.0,1675.0,True,10,432,23725.0
-37.5,-1037.5,-37.5,500.0,True,7,289,11650.0
-112.5,-1112.5,-112.5,1337.5,True,8,338,16350.0
0.0,-1000.0,0.0,1200.0,True,10,413,16150.0
12.5,-987.5,12.5,712.5,True,4,171,6875.0
12.5,-987.5,12.5,700.0,True,7,258,12025.0
3462.5,2462.5,825.0,562.5,False,10,418,18225.0
12.5,-987.5,12.5,862.5,True,9,347,13950.0
1650.0,650.0,737.5,725.0,False,10,432,14825.0
1937.5,937.5,275.0,1250.0,False,10,429,23087.5
625.0,-375.0,487.5,700.0,False,10,436,16975.0
-87.5,-1087.5,-87.5,725.0,True,9,380,15575.0
312.5,-687.5,162.5,875.0,False,10,432,18000.0
2787.5,1787.5,775.0,625.0,False,10,429,23875.0
2600.0,1600.0,450.0,412.5,False,10,428,14475.0
937.5,-62.5,787.5,450.0,False,10,430,16925.0
587.5,-412.5,350.0,887.5,False,10,431,16975.0
1750.0,750.0,312.5,725.0,False,10,431,20500.0
12.5,-987.5,12.5,1075.0,True,7,297,12975.0
12.5,-987.5,12.5,437.5,True,7,268,9287.5
2800.0,1800.0,975.0,375.0,False,10,431,14800.0
-50.0,-1050.0,-50.0,575.0,True,4,146,5875.0
875.0,-125.0,412.5,1275.0,False,10,435,20900.0
2225.0,1225.0,475.0,600.0,False,10,432,16050.0
-125.0,-1125.0,-125.0,750.0,True,7,274,11250.0
1362.5,362.5,725.0,1025.0,False,10,426,20650.0
787.5,-212.5,450.0,800.0,False,10,437,16050.0
-150.0,-1150.0,-150.0,975.0,True,8,336,11900.0
0.0,-1000.0,0.0,1050.0,True,3,112,5850.0
1237.5,237.5,512.5,550.0,False,10,434,14150.0
425.0,-575.0,100.0,425.0,False,10,439,14100.0
562.5,-437.5,462.5,775.0,False,10,432,15500.0
0.0,-1000.0,0.0,625.0,True,8,319,14412.5
1437.5,437.5,787.5,850.0,False,10,432,17800.0
-37.5,-1037.5,-37.5,750.0,True,3,109,6100.0
-150.0,-1150.0,-150.0,1025.0,True,2,75,4725.0
0.0,-1000.0,0.0,812.5,True,6,215,9800.0
0.0,-1000.0,0.0,800.0,True,9,377,16925.0
1562.5,562.5,925.0,350.0,False,10,427,16125.0
12.5,-987.5,12.5,625.0,True,6,247,10337.5
1175.0,175.0,500.0,1162.5,False,10,426,20725.0
3000.0,2000.0,637.5,800.0,False,10,428,19600.0
-75.0,-1075.0,-75.0,1337.5,True,2,72,3900.0
1950.0,950.0,950.0,600.0,False,10,429,17025.0
1962.5,962.5,975.0,662.5,False,10,431,16725.0
1400.0,400.0,350.0,1075.0,False,10,434,19887.5
2675.0,1675.0,187.5,962.5,False,10,426,18275.0
-250.0,-1250.0,-250.0,1000.0,True,10,416,17012.5
762.5,-237.5,312.5,1200.0,False,10,426,23025.0
-12.5,-1012.5,-12.5,550.0,True,10,409,18475.0
0.0,-1000.0,0.0,1400.0,True,8,330,17525.0
0.0,-1000.0,0.0,1075.0,True,1,26,2900.0
-62.5,-1062.5,-62.5,1125.0,True,6,215,9200.0
1012.5,12.5,675.0,550.0,False,10,438,14462.5
0.0,-1000.0,0.0,1000.0,True,1,42,2000.0
1187.5,187.5,487.5,600.0,False,10,432,13950.0
0.0,-1000.0,0.0,562.5,True,3,93,3175.0
-100.0,-1100.0,-100.0,537.5,True,3,104,3975.0
-25.0,-1025.0,-25.0,1025.0,True,6,232,9925.0
1125.0,125.0,275.0,700.0,False,10,434,20475.0
1987.5,987.5,612.5,337.5,False,10,428,14575.0
12.5,-987.5,12.5,1150.0,True,1,41,1950.0
2887.5,1887.5,837.5,675.0,False,10,422,21800.0
12.5,-987.5,12.5,900.0,True,8,333,14850.0
1687.5,687.5,812.5,525.0,False,10,434,15125.0
612.5,-387.5,137.5,500.0,False,10,429,14625.0
1162.5,162.5,925.0,762.5,False,10,432,15187.5
2862.5,1862.5,962.5,800.0,False,10,430,20950.0
1162.5,162.5,812.5,787.5,False,10,433,21125.0
1712.5,712.5,837.5,675.0,False,10,430,14450.0
-250.0,-1250.0,-250.0,975.0,True,3,113,4100.0
1675.0,675.0,650.0,1200.0,False,10,428,24312.5
-50.0,-1050.0,-50.0,437.5,True,5,214,6875.0
-150.0,-1150.0,-150.0,1600.0,True,5,214,10450.0
1900.0,900.0,300.0,575.0,False,10,433,20650.0
2375.0,1375.0,300.0,550.0,False,10,433,19537.5
2012.5,1012.5,487.5,575.0,False,10,436,23612.5
487.5,-512.5,412.5,900.0,False,10,427,19675.0
650.0,-350.0,312.5,762.5,False,10,429,16475.0
-12.5,-1012.5,-12.5,1200.0,True,1,36,2625.0
1187.5,187.5,275.0,775.0,False,10,433,15475.0
-50.0,-1050.0,-50.0,750.0,True,3,121,5450.0
-12.5,-1012.5,-12.5,625.0,True,4,157,5100.0
12.5,-987.5,12.5,675.0,True,8,322,17650.0
0.0,-1000.0,0.0,712.5,True,9,371,16525.0
-37.5,-1037.5,-37.5,725.0,True,3,111,4700.0
-12.5,-1012.5,-12.5,475.0,True,8,345,10425.0
1162.5,162.5,525.0,425.0,False,10,429,14925.0
-50.0,-1050.0,-50.0,825.0,True,2,81,4125.0
0.0,-1000.0,0.0,875.0,True,3,121,6400.0
12.5,-987.5,12.5,437.5,True,5,203,8625.0
1412.5,412.5,725.0,350.0,False,10,426,13225.0
-87.5,-1087.5,-87.5,1050.0,True,2,65,3325.0
1325.0,325.0,975.0,550.0,False,10,431,18175.0
762.5,-237.5,50.0,1300.0,False,10,429,24100.0
-75.0,-1075.0,-75.0,1150.0,True,2,78,5700.0
0.0,-1000.0,0.0,1237.5,True,4,171,6425.0
975.0,-25.0,850.0,350.0,False,10,426,15475.0
500.0,-500.0,312.5,1200.0,False,10,431,24712.5
2825.0,1825.0,1000.0,325.0,False,10,428,15150.0
1137.5,137.5,850.0,725.0,False,10,433,19175.0
1675.0,675.0,812.5,700.0,False,10,429,16125.0
0.0,-1000.0,0.0,612.5,True,3,103,4025.0
2175.0,1175.0,912.5,412.5,False,10,428,15700.0
1200.0,200.0,287.5,800.0,False,10,429,20225.0
-87.5,-1087.5,-87.5,1412.5,True,10,422,18525.0
2425.0,1425.0,487.5,1225.0,False,10,432,16000.0
1150.0,150.0,537.5,1200.0,False,10,432,16875.0
3512.5,2512.5,575.0,550.0,False,10,434,22475.0
1562.5,562.5,862.5,475.0,False,10,437,16350.0
2662.5,1662.5,700.0,1375.0,False,10,435,17762.5
-25.0,-1025.0,-25.0,850.0,True,2,65,4150.0
1250.0,250.0,162.5,612.5,False,10,430,17025.0
1125.0,125.0,600.0,637.5,False,10,432,16825.0
-75.0,-1075.0,-75.0,875.0,True,3,121,4250.0
-62.5,-1062.5,-62.5,1150.0,True,1,27,2200.0
-125.0,-1125.0,-125.0,875.0,True,5,216,8975.0
762.5,-237.5,287.5,550.0,False,10,426,14287.5
1050.0,50.0,137.5,737.5,False,10,432,20700.0
2062.5,1062.5,587.5,462.5,False,10,436,13700.0
3900.0,2900.0,537.5,475.0,False,10,429,20000.0
937.5,-62.5,287.5,650.0,False,10,432,16062.5
550.0,-450.0,400.0,550.0,False,10,432,15625.0
-50.0,-1050.0,-50.0,775.0,True,7,277,9350.0
2662.5,1662.5,450.0,650.0,False,10,434,20825.0
-12.5,-1012.5,-12.5,675.0,True,3,109,3525.0
575.0,-425.0,450.0,1075.0,False,10,427,20050.0
2362.5,1362.5,887.5,925.0,False,10,436,17400.0
1537.5,537.5,137.5,537.5,False,10,427,13400.0
1637.5,637.5,325.0,700.0,False,10,428,23137.5
-12.5,-1012.5,-12.5,650.0,True,10,418,19000.0
-150.0,-1150.0,-150.0,1450.0,True,7,291,11200.0
3862.5,2862.5,775.0,775.0,False,10,428,19475.0
1550.0,550.0,800.0,362.5,False,10,434,16000.0
237.5,-762.5,187.5,525.0,False,10,428,18300.0
0.0,-1000.0,0.0,562.5,True,5,199,7425.0
3350.0,2350.0,675.0,812.5,False,10,432,25337.5
1500.0,500.0,662.5,1100.0,False,10,431,21525.0
600.0,-400.0,587.5,762.5,False,10,432,15000.0
2650.0,1650.0,675.0,550.0,False,10,432,19062.5
-50.0,-1050.0,-50.0,712.5,True,7,297,12100.0
2275.0,1275.0,562.5,600.0,False,10,431,18425.0
-25.0,-1025.0,-25.0,900.0,True,6,218,11550.0
562.5,-437.5,562.5,1750.0,False,10,427,24800.0
-25.0,-1025.0,-25.0,825.0,True,2,85,3150.0
-87.5,-1087.5,-87.5,1075.0,True,5,207,8100.0
-200.0,-1200.0,-200.0,1050.0,True,6,242,9350.0
2412.5,1412.5,650.0,350.0,False,10,428,17050.0
-25.0,-1025.0,-25.0,712.5,True,4,129,7125.0
1762.5,762.5,1000.0,387.5,False,10,428,13812.5
1750.0,750.0,675.0,675.0,False,10,434,17325.0
0.0,-1000.0,0.0,1387.5,True,4,169,8000.0
1187.5,187.5,450.0,325.0,False,10,426,14025.0
2362.5,1362.5,1000.0,450.0,False,10,431,17525.0
2087.5,1087.5,500.0,925.0,False,10,426,17725.0
-62.5,-1062.5,-62.5,1400.0,True,5,206,11250.0
2362.5,1362.5,1000.0,625.0,False,10,434,16525.0
-25.0,-1025.0,-25.0,1025.0,True,1,21,2175.0
12.5,-987.5,12.5,612.5,True,4,142,4225.0
1625.0,625.0,475.0,525.0,False,10,426,18650.0
-175.0,-1175.0,-175.0,1675.0,True,6,247,14875.0
-25.0,-1025.0,-25.0,512.5,True,3,124,4400.0
950.0,-50.0,650.0,1475.0,False,10,432,20750.0
362.5,-637.5,62.5,600.0,False,10,429,19275.0
-25.0,-1025.0,-25.0,812.5,True,2,73,3450.0
1562.5,562.5,712.5,400.0,False,10,427,13600.0
3675.0,2675.0,550.0,700.0,False,10,430,26900.0
-25.0,-1025.0,-25.0,475.0,True,4,144,4725.0
4600.0,3600.0,725.0,825.0,False,10,431,22775.0
-162.5,-1162.5,-162.5,1075.0,True,3,126,6300.0
1012.5,12.5,462.5,400.0,False,10,428,13000.0
1000.0,0.0,712.5,1400.0,False,10,427,27175.0
2012.5,1012.5,725.0,325.0,False,10,431,13787.5
-75.0,-1075.0,-75.0,1400.0,True,1,42,4975.0
-25.0,-1025.0,-25.0,1375.0,True,3,104,6075.0
2350.0,1350.0,375.0,1200.0,False,10,430,19075.0
1262.5,262.5,187.5,425.0,False,10,425,16225.0
12.5,-987.5,12.5,887.5,True,10,387,14775.0
1112.5,112.5,737.5,750.0,False,10,430,17500.0
100.0,-900.0,75.0,1225.0,False,10,430,16812.5
1587.5,587.5,437.5,675.0,False,10,434,16550.0
2075.0,1075.0,675.0,550.0,False,10,431,16150.0
1750.0,750.0,750.0,525.0,False,10,430,15800.0
900.0,-100.0,375.0,525.0,False,10,431,15075.0
1850.0,850.0,462.5,437.5,False,10,431,15050.0
-125.0,-1125.0,-125.0,1275.0,True,2,75,4425.0
12.5,-987.5,12.5,537.5,True,6,237,7200.0
2037.5,1037.5,787.5,700.0,False,10,426,19575.0
1975.0,975.0,450.0,625.0,False,10,430,19662.5
100.0,-900.0,50.0,1075.0,False,10,426,17225.0
1137.5,137.5,812.5,325.0,False,10,426,13500.0
1300.0,300.0,562.5,425.0,False,10,432,14800.0
12.5,-987.5,12.5,525.0,True,9,381,14625.0
1850.0,850.0,462.5,925.0,False,10,428,23350.0
3412.5,2412.5,975.0,575.0,False,10,434,17475.0
-112.5,-1112.5,-112.5,1000.0,True,2,81,4525.0
3112.5,2112.5,487.5,1075.0,False,10,439,21587.5
-37.5,-1037.5,-37.5,825.0,True,2,77,5250.0
1250.0,250.0,625.0,700.0,False,10,436,17400.0
262.5,-737.5,112.5,525.0,False,10,433,15937.5
-137.5,-1137.5,-137.5,1400.0,True,4,159,6425.0
1650.0,650.0,587.5,550.0,False,10,431,15650.0
-25.0,-1025.0,-25.0,650.0,True,10,394,16387.5
1450.0,450.0,737.5,575.0,False,10,431,18050.0
1387.5,387.5,862.5,712.5,False,10,429,19837.5
0.0,-1000.0,0.0,1000.0,True,3,94,5375.0
1412.5,412.5,537.5,600.0,False,10,426,15950.0
4012.5,3012.5,887.5,550.0,False,10,425,24725.0
2637.5,1637.5,875.0,550.0,False,10,429,18950.0
-137.5,-1137.5,-137.5,750.0,True,7,294,12750.0
2100.0,1100.0,500.0,650.0,False,10,431,21587.5
1587.5,587.5,925.0,325.0,False,10,442,13025.0
-112.5,-1112.5,-112.5,1125.0,True,1,33,2375.0
3425.0,2425.0,537.5,650.0,False,10,437,22225.0
12.5,-987.5,12.5,1150.0,True,2,69,5625.0
1037.5,37.5,150.0,1250.0,False,10,434,22362.5
1375.0,375.0,925.0,587.5,False,10,432,14812.5
12.5,-987.5,12.5,1225.0,True,4,155,8700.0
-25.0,-1025.0,-25.0,800.0,True,3,121,9287.5
2212.5,1212.5,175.0,737.5,False,10,436,16200.0
637.5,-362.5,62.5,1200.0,False,10,431,18812.5
2212.5,1212.5,875.0,400.0,False,10,431,15375.0
-75.0,-1075.0,-75.0,1375.0,True,3,124,5800.0
1662.5,662.5,725.0,800.0,False,10,424,16575.0
1700.0,700.0,700.0,600.0,False,10,430,18950.0
-87.5,-1087.5,-87.5,600.0,True,5,191,7875.0
-125.0,-1125.0,-125.0,1100.0,True,2,80,3850.0
12.5,-987.5,12.5,937.5,True,3,130,5575.0
825.0,-175.0,650.0,1000.0,False,10,433,15937.5
3037.5,2037.5,325.0,800.0,False,10,423,20487.5
1400.0,400.0,800.0,525.0,False,10,428,14475.0
925.0,-75.0,237.5,637.5,False,10,432,17850.0
325.0,-675.0,262.5,1000.0,False,10,431,19575.0
637.5,-362.5,212.5,1150.0,False,10,425,19837.5
1450.0,450.0,325.0,1000.0,False,10,428,20325.0
2337.5,1337.5,437.5,925.0,False,10,419,20650.0
-75.0,-1075.0,-75.0,850.0,True,10,405,17525.0
787.5,-212.5,387.5,637.5,False,10,432,19075.0
12.5,-987.5,12.5,937.5,True,5,197,6925.0
300.0,-700.0,75.0,1175.0,False,10,426,25575.0
1650.0,650.0,437.5,287.5,False,10,432,12975.0
3437.5,2437.5,725.0,412.5,False,10,435,20125.0
-112.5,-1112.5,-112.5,1250.0,True,2,72,4525.0
1050.0,50.0,662.5,337.5,False,10,428,15775.0
5950.0,4950.0,575.0,400.0,False,10,426,20850.0
1737.5,737.5,250.0,675.0,False,10,431,15225.0
0.0,-1000.0,0.0,900.0,True,4,128,6425.0
12.5,-987.5,12.5,550.0,True,4,171,5900.0
-25.0,-1025.0,-25.0,775.0,True,5,195,9700.0
1550.0,550.0,887.5,1000.0,False,10,428,22200.0
12.5,-987.5,12.5,800.0,True,10,421,16225.0
875.0,-125.0,150.0,700.0,False,10,429,17250.0
1237.5,237.5,312.5,1025.0,False,10,428,20112.5
1475.0,475.0,975.0,1025.0,False,10,422,24725.0
1462.5,462.5,700.0,1050.0,False,10,430,16900.0
12.5,-987.5,12.5,775.0,True,4,173,6175.0
1350.0,350.0,825.0,500.0,False,10,436,15250.0
0.0,-1000.0,0.0,487.5,True,3,106,3750.0
1712.5,712.5,400.0,500.0,False,10,436,15587.5
2075.0,1075.0,837.5,300.0,False,10,427,13075.0
3462.5,2462.5,862.5,500.0,False,10,431,17512.5
2787.5,1787.5,987.5,550.0,False,10,430,19450.0
2037.5,1037.5,25.0,1375.0,False,10,426,22200.0
2900.0,1900.0,450.0,600.0,False,10,430,21987.5
787.5,-212.5,487.5,912.5,False,10,432,19125.0
-200.0,-1200.0,-200.0,1250.0,True,4,168,7550.0
-62.5,-1062.5,-62.5,950.0,True,4,143,8325.0
12.5,-987.5,12.5,962.5,True,6,227,10600.0
2175.0,1175.0,450.0,775.0,False,10,430,17250.0
0.0,-1000.0,0.0,1100.0,True,4,150,5050.0
1775.0,775.0,250.0,625.0,False,10,435,18350.0
-25.0,-1025.0,-25.0,1675.0,True,10,431,21950.0
2450.0,1450.0,437.5,587.5,False,10,429,19112.5
2625.0,1625.0,800.0,625.0,False,10,427,23350.0
12.5,-987.5,12.5,400.0,True,4,151,4650.0
12.5,-987.5,12.5,1000.0,True,5,195,10025.0
12.5,-987.5,12.5,950.0,True,3,92,3475.0
2212.5,1212.5,612.5,750.0,False,10,439,20200.0
2837.5,1837.5,650.0,500.0,False,10,437,19425.0
-75.0,-1075.0,-75.0,1075.0,True,1,39,2500.0
2712.5,1712.5,950.0,400.0,False,10,434,17325.0
2350.0,1350.0,700.0,725.0,False,10,426,24400.0
1700.0,700.0,112.5,650.0,False,10,431,21900.0
1300.0,300.0,850.0,400.0,False,10,433,17000.0
2362.5,1362.5,825.0,800.0,False,10,428,17125.0
-137.5,-1137.5,-137.5,1200.0,True,1,36,2200.0
12.5,-987.5,12.5,1100.0,True,7,288,18175.0
2625.0,1625.0,812.5,525.0,False,10,427,19250.0
3100.0,2100.0,775.0,925.0,False,10,425,21350.0
2337.5,1337.5,487.5,687.5,False,10,428,19050.0
1537.5,537.5,962.5,437.5,False,10,431,16750.0
-12.5,-1012.5,-12.5,725.0,True,10,421,16100.0
12.5,-987.5,12.5,1687.5,True,9,356,24425.0
3037.5,2037.5,200.0,525.0,False,10,429,19200.0
2050.0,1050.0,700.0,925.0,False,10,430,23625.0
1362.5,362.5,625.0,850.0,False,10,428,19325.0
950.0,-50.0,275.0,800.0,False,10,441,16150.0
2737.5,1737.5,575.0,512.5,False,10,421,18150.0
1412.5,412.5,175.0,825.0,False,10,429,23475.0
-62.5,-1062.5,-62.5,1250.0,True,6,244,10175.0
-112.5,-1112.5,-112.5,1175.0,True,9,371,13725.0
1112.5,112.5,37.5,1550.0,False,10,434,20125.0
1325.0,325.0,975.0,400.0,False,10,429,16075.0
987.5,-12.5,462.5,875.0,False,10,423,18762.5
1650.0,650.0,475.0,487.5,False,10,431,19800.0
0.0,-1000.0,0.0,562.5,True,5,188,6887.5
2050.0,1050.0,525.0,550.0,False,10,424,20475.0
1475.0,475.0,687.5,800.0,False,10,430,19925.0
-50.0,-1050.0,-50.0,750.0,True,8,323,9825.0
1800.0,800.0,225.0,875.0,False,10,432,22550.0
0.0,-1000.0,0.0,1350.0,True,9,367,15925.0
1787.5,787.5,925.0,625.0,False,10,429,18200.0
3362.5,2362.5,100.0,487.5,False,10,426,18825.0
1075.0,75.0,337.5,1000.0,False,10,429,21862.5
837.5,-162.5,312.5,600.0,False,10,432,13850.0
3212.5,2212.5,887.5,525.0,False,10,428,19325.0
-25.0,-1025.0,-25.0,462.5,True,4,153,4925.0
912.5,-87.5,812.5,837.5,False,10,430,18575.0
2362.5,1362.5,537.5,825.0,False,10,432,19512.5
0.0,-1000.0,0.0,900.0,True,4,143,7775.0
162.5,-837.5,162.5,950.0,False,10,431,15275.0
1112.5,112.5,75.0,700.0,False,10,433,16975.0
1350.0,350.0,512.5,625.0,False,10,431,13275.0
-12.5,-1012.5,-12.5,775.0,True,5,188,7100.0
-87.5,-1087.5,-87.5,875.0,True,3,113,5875.0
1437.5,437.5,800.0,1650.0,False,10,427,20975.0
362.5,-637.5,287.5,475.0,False,10,423,14725.0
1800.0,800.0,800.0,775.0,False,10,432,21900.0
1612.5,612.5,962.5,600.0,False,10,434,16400.0
1575.0,575.0,387.5,1250.0,False,10,435,20575.0
-25.0,-1025.0,-25.0,837.5,True,5,186,8325.0
12.5,-987.5,12.5,775.0,True,4,169,6400.0
12.5,-987.5,12.5,1175.0,True,8,306,14275.0
-12.5,-1012.5,-12.5,625.0,True,4,147,5775.0
-37.5,-1037.5,-37.5,600.0,True,7,285,10375.0
487.5,-512.5,387.5,775.0,False,10,433,16775.0
2462.5,1462.5,812.5,1175.0,False,10,430,21075.0
800.0,-200.0,412.5,800.0,False,10,427,17650.0
3800.0,2800.0,975.0,800.0,False,10,426,28300.0
3187.5,2187.5,937.5,1250.0,False,10,430,27425.0
375.0,-625.0,75.0,2300.0,False,10,429,30375.0
1762.5,762.5,887.5,400.0,False,10,431,14337.5
925.0,-75.0,737.5,1100.0,False,10,426,23675.0
-62.5,-1062.5,-62.5,675.0,True,6,247,9525.0
637.5,-362.5,562.5,600.0,False,10,429,15875.0
-50.0,-1050.0,-50.0,1075.0,True,2,64,2750.0
-75.0,-1075.0,-75.0,1125.0,True,1,42,2425.0
-175.0,-1175.0,-175.0,1012.5,True,5,201,12562.5
937.5,-62.5,250.0,837.5,False,10,429,18800.0
1925.0,925.0,762.5,650.0,False,10,426,20325.0
925.0,-75.0,437.5,725.0,False,10,429,14350.0
0.0,-1000.0,0.0,1375.0,True,7,282,11625.0
737.5,-262.5,587.5,600.0,False,10,432,20650.0
12.5,-987.5,12.5,625.0,True,3,104,3450.0
12.5,-987.5,12.5,400.0,True,6,256,7900.0
1225.0,225.0,712.5,1100.0,False,10,433,22250.0
2425.0,1425.0,537.5,700.0,False,10,434,20625.0
975.0,-25.0,175.0,1100.0,False,10,434,19900.0
2050.0,1050.0,925.0,975.0,False,10,431,19637.5
1625.0,625.0,925.0,825.0,False,10,429,19487.5
2475.0,1475.0,950.0,400.0,False,10,426,17300.0
650.0,-350.0,475.0,550.0,False,10,434,13750.0
487.5,-512.5,275.0,687.5,False,10,436,17025.0
-125.0,-1125.0,-125.0,1275.0,True,6,258,13925.0
12.5,-987.5,12.5,750.0,True,6,222,8950.0
625.0,-375.0,425.0,662.5,False,10,427,20500.0
3225.0,2225.0,800.0,900.0,False,10,424,24025.0
12.5,-987.5,12.5,325.0,True,7,284,7750.0
1475.0,475.0,750.0,825.0,False,10,431,15450.0
1300.0,300.0,475.0,350.0,False,10,436,14025.0
662.5,-337.5,25.0,1050.0,False,10,427,20375.0
1600.0,600.0,500.0,450.0,False,10,431,17900.0
1200.0,200.0,350.0,900.0,False,10,432,18400.0
1187.5,187.5,712.5,737.5,False,10,431,20737.5
1525.0,525.0,475.0,575.0,False,10,428,16250.0
2850.0,1850.0,775.0,750.0,False,10,435,19600.0
-50.0,-1050.0,-50.0,750.0,True,5,212,9462.5
3137.5,2137.5,762.5,800.0,False,10,428,21087.5
1837.5,837.5,462.5,900.0,False,10,429,23112.5
2050.0,1050.0,675.0,1150.0,False,10,422,21500.0
2025.0,1025.0,862.5,425.0,False,10,433,15875.0
-162.5,-1162.5,-162.5,1050.0,True,4,166,10675.0
3025.0,2025.0,325.0,1100.0,False,10,433,25225.0
-12.5,-1012.5,-12.5,900.0,True,3,114,6100.0
1825.0,825.0,75.0,925.0,False,10,429,20600.0
1050.0,50.0,500.0,1200.0,False,10,428,25037.5
-175.0,-1175.0,-175.0,1450.0,True,1,32,2350.0
-37.5,-1037.5,-37.5,1250.0,True,2,84,5325.0
1237.5,237.5,400.0,725.0,False,10,425,21475.0
-62.5,-1062.5,-62.5,812.5,True,2,68,2850.0
1850.0,850.0,925.0,575.0,False,10,424,19525.0
1912.5,912.5,437.5,800.0,False,10,432,21350.0
975.0,-25.0,675.0,525.0,False,10,432,14225.0
3450.0,2450.0,462.5,350.0,False,10,432,19087.5
1387.5,387.5,975.0,750.0,False,10,430,22950.0
1512.5,512.5,862.5,600.0,False,10,433,20450.0
-100.0,-1100.0,-100.0,1300.0,True,1,39,2900.0
1000.0,0.0,150.0,1300.0,False,10,437,21187.5
-12.5,-1012.5,-12.5,725.0,True,7,293,11025.0
